new_id,item_id,title,year,query,image
1547,907,The Gay Divorcee,1934,https://www.omdbapi.com/?apikey=e398303b&t=The+Gay+Divorcee&y=1934,https://m.media-amazon.com/images/M/MV5BMTc5MjcxMjU0OV5BMl5BanBnXkFtZTgwODY0OTgxMTE@._V1_SX300.jpg
1548,3599,Anchors Aweigh,1945,https://www.omdbapi.com/?apikey=e398303b&t=Anchors+Aweigh&y=1945,https://m.media-amazon.com/images/M/MV5BNmEyNzUzNTctZDM1MS00ODYwLTgyYzgtOGVlNTU3YWNjODhiXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
1549,3498,Midnight Express,1978,https://www.omdbapi.com/?apikey=e398303b&t=Midnight+Express&y=1978,https://m.media-amazon.com/images/M/MV5BNDU1MjQ0YWMtMWQ2MS00NTdmLTg1MGItNDA5NTNkNTRhOTIyXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
1550,1300,My Life as a Dog,1985,https://www.omdbapi.com/?apikey=3e0ee9be&t=My+Life+as+a+Dog&y=1985,https://m.media-amazon.com/images/M/MV5BNjQzYmFjZTUtMzU3NC00ZWYyLTkzNWItMWQ4MWE4YmZlMmJhXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg
1551,1946,Marty,1955,https://www.omdbapi.com/?apikey=e398303b&t=Marty&y=1955,https://m.media-amazon.com/images/M/MV5BMDhjZjAzZTktMTY0MC00ZTVhLWE4NDQtZjIyN2JiYjZlMjU0XkEyXkFqcGdeQXVyMTg2NTc4MzA@._V1_SX300.jpg
1552,2637,The Mummy's Hand,1940,https://www.omdbapi.com/?apikey=e398303b&t=The+Mummy%27s+Hand&y=1940,https://m.media-amazon.com/images/M/MV5BMWMxNTUwMTEtYjczZS00MDk2LThjNzgtZGY3Y2RhMzk3OWE4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
1553,2650,The Ghost of Frankenstein,1942,https://www.omdbapi.com/?apikey=e398303b&t=The+Ghost+of+Frankenstein&y=1942,https://m.media-amazon.com/images/M/MV5BZGMxODA2NGEtOTI1MS00Y2QwLThhODYtOWUwZjU3NWI1OGEyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1554,2178,Frenzy,1972,https://www.omdbapi.com/?apikey=e398303b&t=Frenzy&y=1972,https://m.media-amazon.com/images/M/MV5BMTg0MTg2ODE5Ml5BMl5BanBnXkFtZTgwMzUxMDY0MTE@._V1_SX300.jpg
1555,2183,The Man Who Knew Too Much,1956,https://www.omdbapi.com/?apikey=e398303b&t=The+Man+Who+Knew+Too+Much&y=1956,https://m.media-amazon.com/images/M/MV5BNjQ2OWFhMjItYmFmNC00OGQzLWE1ZTMtZGQwZDM3YWUzMDgxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
1556,1333,The Birds,1963,https://www.omdbapi.com/?apikey=e398303b&t=The+Birds&y=1963,https://m.media-amazon.com/images/M/MV5BMTAxNDA1ODc5MDleQTJeQWpwZ15BbWU4MDg2MDA4OTEx._V1_SX300.jpg
1557,2867,Fright Night,1985,https://www.omdbapi.com/?apikey=e398303b&t=Fright+Night&y=1985,https://m.media-amazon.com/images/M/MV5BYTBlOTEzZjYtZTlmMC00OTYyLWIyMTAtNzMzZTRhNzU1YzAyL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1558,3169,The Falcon and the Snowman,1984,https://www.omdbapi.com/?apikey=e398303b&t=The+Falcon+and+the+Snowman&y=1984,https://m.media-amazon.com/images/M/MV5BNjM4NTI0MjUzNV5BMl5BanBnXkFtZTcwMTMzNzYzNA@@._V1_SX300.jpg
1559,1348,Nosferatu,1922,https://www.omdbapi.com/?apikey=3e0ee9be&t=Nosferatu&y=1922,https://m.media-amazon.com/images/M/MV5BMTAxYjEyMTctZTg3Ni00MGZmLWIxMmMtOGM2NTFiY2U3MmExXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
1560,2565,The King and I,1956,https://www.omdbapi.com/?apikey=e398303b&t=The+King+and+I&y=1956,https://m.media-amazon.com/images/M/MV5BNmJkYTViMzItZDM3YS00MDU2LTkzYWItMGJkYjVjMjU2YjNlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1561,2941,South Pacific,1958,https://www.omdbapi.com/?apikey=e398303b&t=South+Pacific&y=1958,https://m.media-amazon.com/images/M/MV5BNjc1MDM0MDM4Nl5BMl5BanBnXkFtZTgwMDMwMTgxMTE@._V1_SX300.jpg
1562,927,The Women,1939,https://www.omdbapi.com/?apikey=e398303b&t=The+Women&y=1939,https://m.media-amazon.com/images/M/MV5BMjk2NzU4ZTQtYmYxZi00ZjI0LWEzZDMtZDY4OGY2YTI2MDcxXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
1563,3546,What Ever Happened to Baby Jane?,1962,https://www.omdbapi.com/?apikey=e398303b&t=What+Ever+Happened+to+Baby+Jane%3F&y=1962,https://m.media-amazon.com/images/M/MV5BZmI0M2VmNTgtMWVhYS00Zjg1LTk1YTYtNmJmMjRkZmMwYTc2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
1564,1699,The Butcher Boy,1998,https://www.omdbapi.com/?apikey=e398303b&t=The+Butcher+Boy&y=1998,https://m.media-amazon.com/images/M/MV5BN2YzZWYxZTgtNzFjMy00ODg3LWJhYjItMWRkZTk0MDliYTBjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1565,3110,Country,1984,https://www.omdbapi.com/?apikey=e398303b&t=Country&y=1984,https://m.media-amazon.com/images/M/MV5BNDA2Nzc3MDktMDU5MS00NjU1LWEzZjktY2UzYjg1Y2U4YTM3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg
1566,3504,Network,1976,https://www.omdbapi.com/?apikey=e398303b&t=Network&y=1976,https://m.media-amazon.com/images/M/MV5BNmFiOWY3ZTktOTYwNy00ZTUzLTk0ODQtNzIxMzQ0ZDFjMTgyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
1567,3681,For a Few Dollars More,1965,https://www.omdbapi.com/?apikey=e398303b&t=For+a+Few+Dollars+More&y=1965,https://m.media-amazon.com/images/M/MV5BNWM1NmYyM2ItMTFhNy00NDU0LThlYWUtYjQyYTJmOTY0ZmM0XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
1568,3018,Re-Animator,1985,https://www.omdbapi.com/?apikey=e398303b&t=Re-Animator&y=1985,https://m.media-amazon.com/images/M/MV5BNDRjNjRlNmYtZGVkOS00ODA1LWFmMTEtZmY1MWY5ZGM5OWUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1569,949,East of Eden,1955,https://www.omdbapi.com/?apikey=e398303b&t=East+of+Eden&y=1955,https://m.media-amazon.com/images/M/MV5BNTYzNjI3MWUtZjg3Yi00ZDBkLWIwM2YtYmUyZGZjN2RiZjI5XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
1570,2674,The Loss of Sexual Innocence,1999,https://www.omdbapi.com/?apikey=e398303b&t=The+Loss+of+Sexual+Innocence&y=1999,https://m.media-amazon.com/images/M/MV5BMTIwOTc3NjY2MV5BMl5BanBnXkFtZTYwMDk1Nzg5._V1_SX300.jpg
1571,2612,Mildred Pierce,1945,https://www.omdbapi.com/?apikey=e398303b&t=Mildred+Pierce&y=1945,https://m.media-amazon.com/images/M/MV5BNzljY2U2MDItYWE3Yi00OWE3LWEyMjQtMGNkZmJjNDE0NDJjXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1572,1272,Patton,1970,https://www.omdbapi.com/?apikey=e398303b&t=Patton&y=1970,https://m.media-amazon.com/images/M/MV5BMmNhZmJhMmYtNjlkMC00MjhjLTk1NzMtMTNlMzYzNjZlMjNiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1573,931,Spellbound,1945,https://www.omdbapi.com/?apikey=e398303b&t=Spellbound&y=1945,https://m.media-amazon.com/images/M/MV5BMTM2NDI5Nzg5Nl5BMl5BanBnXkFtZTcwNDk3NzI0NA@@._V1_SX300.jpg
1574,3693,The Toxic Avenger,1985,https://www.omdbapi.com/?apikey=e398303b&t=The+Toxic+Avenger&y=1985,https://m.media-amazon.com/images/M/MV5BNzViNmQ5MTYtMmI4Yy00N2Y2LTg4NWUtYWU3MThkMTVjNjk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1575,3019,Drugstore Cowboy,1989,https://www.omdbapi.com/?apikey=e398303b&t=Drugstore+Cowboy&y=1989,https://m.media-amazon.com/images/M/MV5BMDljYTNjNWItZjFjNy00OGZhLWFjNjMtZjgyZjYxZGE0NTliXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1576,2921,High Plains Drifter,1972,https://www.omdbapi.com/?apikey=e398303b&t=High+Plains+Drifter&y=1972,https://m.media-amazon.com/images/M/MV5BYjRmZDg3M2UtNWRhNy00NDVlLWI2ZDktYzJiN2FjNjE5ZDQ5XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
1577,3733,The Paper Chase,1973,https://www.omdbapi.com/?apikey=e398303b&t=The+Paper+Chase&y=1973,https://m.media-amazon.com/images/M/MV5BZDlhMTlhNWItODIxNC00Yjk5LTgzNjUtMDEyOWE2ZmJjNTc5XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_SX300.jpg
1578,2983,The Ipcress File,1965,https://www.omdbapi.com/?apikey=e398303b&t=The+Ipcress+File&y=1965,https://m.media-amazon.com/images/M/MV5BMDVjZTBlYzgtODc3ZC00YzFlLTk2OGMtMzk5ODBkMTEzMzQzXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1579,3204,The Boys from Brazil,1978,https://www.omdbapi.com/?apikey=e398303b&t=The+Boys+from+Brazil&y=1978,https://m.media-amazon.com/images/M/MV5BZjgxYjVmODctOTRhMy00MmE1LTgwOWUtYjY1OGQwYjBiMzg1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
1580,1061,Sleepers,1996,https://www.omdbapi.com/?apikey=e398303b&t=Sleepers&y=1996,https://m.media-amazon.com/images/M/MV5BMTc4OTUzNzc0MV5BMl5BanBnXkFtZTgwMjE4ODYxMTE@._V1_SX300.jpg
1581,1152,He Walked by Night,1948,https://www.omdbapi.com/?apikey=e398303b&t=He+Walked+by+Night&y=1948,https://m.media-amazon.com/images/M/MV5BOTVlZDYyYjUtZmIzZC00ZjVlLWJkMDAtZGI1ZDNlZjQ0ODI2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1582,565,Cronos,1992,https://www.omdbapi.com/?apikey=e398303b&t=Cronos&y=1992,https://m.media-amazon.com/images/M/MV5BNzBjOWUxMTItYWY1OC00Zjg5LTlhYWMtMjI3YjUyMjVkMWFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1583,3935,Kronos,1973,https://www.omdbapi.com/?apikey=e398303b&t=Kronos&y=1973,https://m.media-amazon.com/images/M/MV5BMGRhOWExMjUtZTBiZS00MDUzLWE3NGMtNGFkZWFkZTVjNjA3XkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_SX300.jpg
1584,1017,Swiss Family Robinson,1960,https://www.omdbapi.com/?apikey=e398303b&t=Swiss+Family+Robinson&y=1960,https://m.media-amazon.com/images/M/MV5BZDNkMjY1YzUtNjEyYi00Y2U0LTlhZmYtY2M5M2U3YjAyYTRjXkEyXkFqcGdeQXVyNDgyODgxNjE@._V1_SX300.jpg
1585,3587,Inferno,1980,https://www.omdbapi.com/?apikey=e398303b&t=Inferno&y=1980,https://m.media-amazon.com/images/M/MV5BMmRiYjg5YTEtOTdlMi00MDM5LTk4OTEtNWU3MWNhNzI0NWY4XkEyXkFqcGdeQXVyMzIwNDY4NDI@._V1_SX300.jpg
1586,2467,The Name of the Rose,1986,https://www.omdbapi.com/?apikey=e398303b&t=The+Name+of+the+Rose&y=1986,https://m.media-amazon.com/images/M/MV5BZjEyZTdhNDMtMWFkMS00ZmRjLWEyNmEtZDU3MWFkNDEzMDYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1587,1183,The English Patient,1996,https://www.omdbapi.com/?apikey=e398303b&t=The+English+Patient&y=1996,https://m.media-amazon.com/images/M/MV5BOTkxZTdkNTQtM2QwOS00NzRlLWEyMGItYTcxOTE4NTgyNGVhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1588,2932,Days of Heaven,1978,https://www.omdbapi.com/?apikey=e398303b&t=Days+of+Heaven&y=1978,https://m.media-amazon.com/images/M/MV5BM2RiMWU0MzAtOTdkZi00NjYxLTliZGQtYzVmNjQ5MzQ1ZDkxXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_SX300.jpg
1589,1464,Lost Highway,1997,https://www.omdbapi.com/?apikey=e398303b&t=Lost+Highway&y=1997,https://m.media-amazon.com/images/M/MV5BYWUxOWY4NDctMDFmMS00ZTQwLWExMGEtODg0ZWNhOTE5NzZmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1590,1295,The Unbearable Lightness of Being,1988,https://www.omdbapi.com/?apikey=e398303b&t=The+Unbearable+Lightness+of+Being&y=1988,https://m.media-amazon.com/images/M/MV5BNzE2NWU4YzEtZTU4NC00NDE0LTlhOTktMjUwMWJiYzAwZjI0XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
1591,2303,Nashville,1975,https://www.omdbapi.com/?apikey=e398303b&t=Nashville&y=1975,https://m.media-amazon.com/images/M/MV5BMDY0MzE3YWQtZTAzMS00ZmRlLWE3NzYtMjk0NDlkMmE4N2U2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
1592,1895,Can't Hardly Wait,1998,https://www.omdbapi.com/?apikey=e398303b&t=Can%27t+Hardly+Wait&y=1998,https://m.media-amazon.com/images/M/MV5BZGY5NDIwNWMtN2IxZC00ODYxLWI1ZjgtOTQ4ZjhlYzMyZGEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1593,2432,Stepmom,1998,https://www.omdbapi.com/?apikey=e398303b&t=Stepmom&y=1998,https://m.media-amazon.com/images/M/MV5BMGJlOWM3ODctZjY3NC00YmRjLTg0NjgtNTFhOWQ4YzI4YjU3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1594,837,Matilda,1996,https://www.omdbapi.com/?apikey=e398303b&t=Matilda&y=1996,https://m.media-amazon.com/images/M/MV5BZTA4MmI5YzgtOTU1Yy00NGVjLTgyMGQtNjNlMDY2YWVlZmYyL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1595,3712,Soapdish,1991,https://www.omdbapi.com/?apikey=e398303b&t=Soapdish&y=1991,https://m.media-amazon.com/images/M/MV5BZjc1Y2ZlNDktNmQzOC00ZTA0LThlNTAtMjNlODVmMzA1MzQ4XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
1596,3597,Whipped,2000,https://www.omdbapi.com/?apikey=e398303b&t=Whipped&y=2000,https://m.media-amazon.com/images/M/MV5BMDNiMjFmZTQtMmQzNi00NGY4LWEyYmYtMzA0MDA4MWJkYTk3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1597,3387,Who's Harry Crumb?,1989,https://www.omdbapi.com/?apikey=e398303b&t=Who%27s+Harry+Crumb%3F&y=1989,https://m.media-amazon.com/images/M/MV5BMTM1M2Y0YzctMGUxMy00NzVkLTk4MjYtNmMxMjZhNzY3MTQ1XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg
1598,2796,Funny Farm,1988,https://www.omdbapi.com/?apikey=e398303b&t=Funny+Farm&y=1988,https://m.media-amazon.com/images/M/MV5BM2MyNmQ2ZTQtYzE1Ni00MWQwLWE3ZTctMDcxOWE4ZTQzMjE5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
1599,2379,Police Academy 2: Their First Assignment,1985,https://www.omdbapi.com/?apikey=e398303b&t=Police+Academy+2%3A+Their+First+Assignment&y=1985,https://m.media-amazon.com/images/M/MV5BMzdlYmZiMDctMWNiZS00YmY5LWEzMjYtMTY4ZDg3NTg2MjUxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1600,2471,Crocodile Dundee II,1988,https://www.omdbapi.com/?apikey=e398303b&t=Crocodile+Dundee+II&y=1988,https://m.media-amazon.com/images/M/MV5BMzkxYTkxZDItYTI2YS00MDdkLWE3ODctY2YzYWQxYjJjYTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1601,2380,Police Academy 3: Back in Training,1986,https://www.omdbapi.com/?apikey=e398303b&t=Police+Academy+3%3A+Back+in+Training&y=1986,https://m.media-amazon.com/images/M/MV5BNWM0NGQ2ZTctZDNiZi00MzlmLTlhODAtMWQ5Y2Q0YTFjOTcwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1602,2383,Police Academy 6: City Under Siege,1989,https://www.omdbapi.com/?apikey=e398303b&t=Police+Academy+6%3A+City+Under+Siege&y=1989,https://m.media-amazon.com/images/M/MV5BZDg4YWQ2MTQtYTlhNC00NDA3LTg2NWMtZTNjODY1Yzc2NmRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1603,2382,Police Academy 5: Assignment: Miami Beach,1988,https://www.omdbapi.com/?apikey=e398303b&t=Police+Academy+5%3A+Assignment%3A+Miami+Beach&y=1988,https://m.media-amazon.com/images/M/MV5BNmJjN2Y2NDgtMDE5Mi00ZWUwLTkyMmQtZTgzZTdiMTM4OGUwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1604,1835,City of Angels,1998,https://www.omdbapi.com/?apikey=e398303b&t=City+of+Angels&y=1998,https://m.media-amazon.com/images/M/MV5BZjk2OTEwNDEtNjVhYi00MzI3LWFhNzctZGUzOWMxMDMwZjJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
1605,863,Celestial Clockwork,1994,https://www.omdbapi.com/?apikey=e398303b&t=Celestial+Clockwork&y=1994,"https://m.media-amazon.com/images/M/MV5BZjkyZmI3MTMtYTU1Yi00NzhkLTkzYjEtZTZkNzdiOTViODliXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_UY268_CR7,0,182,268_AL_.jpg"
1606,155,Beyond Rangoon,1995,https://www.omdbapi.com/?apikey=e398303b&t=Beyond+Rangoon&y=1995,https://m.media-amazon.com/images/M/MV5BYTg0NzU0NGQtMTgzZS00ZjJhLTllZGItM2Q4OWFmYzY2YmIzXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_SX300.jpg
1607,2239,Swept Away,1975,https://www.omdbapi.com/?apikey=3e0ee9be&t=Swept+Away&y=1975,https://m.media-amazon.com/images/M/MV5BZjI3ZjkxNzItNTNjYS00OTI4LWFlYmItZjM5ZGUwZGUzMmVjXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
1608,824,Kaspar Hauser,1993,https://www.omdbapi.com/?apikey=e398303b&t=Kaspar+Hauser&y=1993,https://m.media-amazon.com/images/M/MV5BMjAxMDU3NTcxNF5BMl5BanBnXkFtZTYwMDY0Nzg4._V1_SX300.jpg
1609,2682,Limbo,1999,https://www.omdbapi.com/?apikey=e398303b&t=Limbo&y=1999,https://m.media-amazon.com/images/M/MV5BMTY1ODkxMzYyM15BMl5BanBnXkFtZTgwNDQ0OTY2NDE@._V1_SX300.jpg
1610,1172,Cinema Paradiso,1988,https://www.omdbapi.com/?apikey=e398303b&t=Cinema+Paradiso&y=1988,https://m.media-amazon.com/images/M/MV5BM2FhYjEyYmYtMDI1Yy00YTdlLWI2NWQtYmEzNzAxOGY1NjY2XkEyXkFqcGdeQXVyNTA3NTIyNDg@._V1_SX300.jpg
1611,3091,Kagemusha,1980,https://www.omdbapi.com/?apikey=e398303b&t=Kagemusha&y=1980,https://m.media-amazon.com/images/M/MV5BMzFhNWVmNWItNGM5OC00NjZhLTk3YTQtMjE1ODUyOThlMjNmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
1612,3649,American Gigolo,1980,https://www.omdbapi.com/?apikey=e398303b&t=American+Gigolo&y=1980,https://m.media-amazon.com/images/M/MV5BYzJkZjE1ZjUtNTUyNy00ODk1LTgzYzUtY2VmZjhlODM5OWYwXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1613,2474,The Color of Money,1986,https://www.omdbapi.com/?apikey=e398303b&t=The+Color+of+Money&y=1986,https://m.media-amazon.com/images/M/MV5BNGY4NGEzY2QtZmIwYS00NzkwLWI0MmItZmVjYjU0YzM3ZjBmXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_SX300.jpg
1614,1251,8 1/2,1963,https://www.omdbapi.com/?apikey=e398303b&t=8+1%2F2&y=1963,https://m.media-amazon.com/images/M/MV5BMjEzZmNmZDQtODI1Mi00NmUwLTgyNWUtODZhYjBlM2VmNzVmXkEyXkFqcGdeQXVyNjQ1Mzc5OTI@._V1_SX300.jpg
1615,2732,Jules and Jim,1961,https://www.omdbapi.com/?apikey=3e0ee9be&t=Jules+and+Jim&y=1961,https://m.media-amazon.com/images/M/MV5BZTM1MTRiNDctMTFiMC00NGM1LTkyMWQtNTY1M2JjZDczOWQ3XkEyXkFqcGdeQXVyMDI3OTIzOA@@._V1_SX300.jpg
1616,3467,Hud,1963,https://www.omdbapi.com/?apikey=e398303b&t=Hud&y=1963,https://m.media-amazon.com/images/M/MV5BYjA3MzFlZDQtNTY3Ny00OTM1LWI1ODctNmE4ZWM5ZTU2MjA5XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1617,1949,A Man for All Seasons,1966,https://www.omdbapi.com/?apikey=e398303b&t=A+Man+for+All+Seasons&y=1966,https://m.media-amazon.com/images/M/MV5BMTRjOTA1NzctNzFmMy00ZjcwLWExYjgtYWQyZDM5ZWY1Y2JlXkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_SX300.jpg
1618,2969,A Man and a Woman,1966,https://www.omdbapi.com/?apikey=3e0ee9be&t=A+Man+and+a+Woman&y=1966,https://m.media-amazon.com/images/M/MV5BOTcwZGJmMGYtOWY2OC00MWNlLWI3MDMtNGRlMTdmNjFiYTIyXkEyXkFqcGdeQXVyMjQzMzQzODY@._V1_SX300.jpg
1619,3788,Blowup,1966,https://www.omdbapi.com/?apikey=e398303b&t=Blowup&y=1966,"https://m.media-amazon.com/images/M/MV5BNWNkOGYzOGYtZGE4OC00NDVjLWExZTYtZWE2YTA3MjI4YThlXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR8,0,182,268_AL_.jpg"
1620,3871,Shane,1953,https://www.omdbapi.com/?apikey=e398303b&t=Shane&y=1953,https://m.media-amazon.com/images/M/MV5BYmZjM2RkZTAtMGIyMi00MTRlLTljY2ItOTRjOWQyODFiNjE3XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1621,948,Giant,1956,https://www.omdbapi.com/?apikey=e398303b&t=Giant&y=1956,https://m.media-amazon.com/images/M/MV5BYWQ3ZmZhMmQtODQyMS00Y2Q0LThlOTAtM2NiMDMyNDdlYmQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_SX300.jpg
1622,2238,Seven Beauties,1976,https://www.omdbapi.com/?apikey=3e0ee9be&t=Seven+Beauties&y=1976,https://m.media-amazon.com/images/M/MV5BMWQ0NTJjOGUtYWY4Yi00Njk5LWEwNmMtZGY1MWI4MTIxMDEwXkEyXkFqcGdeQXVyMzIzNDU1NTY@._V1_SX300.jpg
1623,1078,Bananas,1971,https://www.omdbapi.com/?apikey=e398303b&t=Bananas&y=1971,https://m.media-amazon.com/images/M/MV5BMTc2MTE3MzI3MF5BMl5BanBnXkFtZTcwODg3OTYwNA@@._V1_SX300.jpg
1624,3473,Jonah Who Will Be 25 in the Year 2000,1976,https://www.omdbapi.com/?apikey=e398303b&t=Jonah+Who+Will+Be+25+in+the+Year+2000&y=1976,https://m.media-amazon.com/images/M/MV5BY2Q4MTRkZWMtNWE2My00NmQzLWEzOGQtMTg5NDFmOWM4YjBiL2ltYWdlXkEyXkFqcGdeQXVyNzM0MDQ1Mw@@._V1_SX300.jpg
1625,3365,The Searchers,1956,https://www.omdbapi.com/?apikey=e398303b&t=The+Searchers&y=1956,https://m.media-amazon.com/images/M/MV5BYWQ3YWJiMDEtMDBhNS00YjY1LTkzNmEtY2U4Njg4MjQ3YWE3XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
1626,945,Top Hat,1935,https://www.omdbapi.com/?apikey=e398303b&t=Top+Hat&y=1935,https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg
1627,3549,Guys and Dolls,1955,https://www.omdbapi.com/?apikey=e398303b&t=Guys+and+Dolls&y=1955,https://m.media-amazon.com/images/M/MV5BZGJlZTBiZTAtN2I3ZS00NzJmLWEwOTAtYjlkZjg0NzVmOTJkXkEyXkFqcGdeQXVyNjUwNzk3NDc@._V1_SX300.jpg
1628,3061,Holiday Inn,1942,https://www.omdbapi.com/?apikey=e398303b&t=Holiday+Inn&y=1942,https://m.media-amazon.com/images/M/MV5BMTUyODU0OTUwMF5BMl5BanBnXkFtZTgwMTE4NTQzMjE@._V1_SX300.jpg
1629,1081,Victor/Victoria,1982,https://www.omdbapi.com/?apikey=e398303b&t=Victor%2FVictoria&y=1982,https://m.media-amazon.com/images/M/MV5BOTdmYmNmMGUtNTE4Mi00OWE2LWI5MTItYzZkN2RlNTMyYzg0XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
1630,3725,American Pop,1981,https://www.omdbapi.com/?apikey=e398303b&t=American+Pop&y=1981,https://m.media-amazon.com/images/M/MV5BNDIwZTcxMGMtN2U5Mi00ZDU3LWE1ZTktMjllZjNhNTFiNDQwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
1631,1760,Spice World,1997,https://www.omdbapi.com/?apikey=e398303b&t=Spice+World&y=1997,https://m.media-amazon.com/images/M/MV5BY2FiZjA1ODQtOWNjMC00ZmM4LThiNjktZmQ3YjBhMGQ2NzI2XkEyXkFqcGdeQXVyODU4NTYwMDA@._V1_SX300.jpg
1632,2088,Popeye,1980,https://www.omdbapi.com/?apikey=e398303b&t=Popeye&y=1980,https://m.media-amazon.com/images/M/MV5BMDgyNDg0YWUtZjNiMy00NzI1LTgzMmQtOGU5NGQwOTA2NDFkXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg
